from_dev,from_port,from_city,from_level,to_dev,to_port,to_city,to_level,traffic,bandwidth
2549,1070,沈阳,网络核心,2994,270,洛阳,网络核心,50339700274,1.00E+11
96,141,呼和浩特,一般节点,1536,26,鄂尔多斯,网络核心,48893660398,1.00E+11
3227,344,济南,网络核心,63,224,通辽,一般节点,49994600690,1.00E+11
1257,174,上海,网络核心,36272,133,太原,网络核心,49096747689,1.00E+11
2050,312,石家庄,网络核心,1385,133,广州,网络核心,50116920519,1.00E+11
2549,808,沈阳,网络核心,235,1661,北京,网络核心,48320516130,1.00E+11
2360,213,太原,网络核心,3443,503,青岛,网络核心,48604205701,1.00E+11
2473,803,吉林,一般节点,2194,406,唐山,网络核心,48906180396,1.00E+11
3227,724,济南,网络核心,1385,2778,广州,网络核心,49847861217,1.00E+11
2841,483,郑州,网络核心,36539,1140,杭州,一般节点,49473859795,1.00E+11
2549,919,沈阳,网络核心,4515,652,西安,网络核心,50359142375,1.00E+11
47,242,通辽,一般节点,63,286,通辽,一般节点,49144860439,1.00E+11
2473,799,吉林,一般节点,1536,86,鄂尔多斯,网络核心,49550894885,1.00E+11
3227,195,济南,网络核心,235,1958,北京,网络核心,50451212242,1.00E+11
1997,124,天津,网络核心,1129,910,上海,网络核心,49873338959,1.00E+11
1536,585,广州,网络核心,36422,350,天津,网络核心,49643615535,1.00E+11
1997,84,天津,网络核心,591,586,绥化,一般节点,48924224727,1.00E+11
2841,341,郑州,网络核心,2701,300,大连,网络核心,50218290887,1.00E+11
1997,468,天津,网络核心,36272,247,太原,网络核心,49878431846,1.00E+11
1756,1008,北京,网络核心,1536,47,鄂尔多斯,网络核心,48981062631,1.00E+11
3227,705,济南,网络核心,2473,1460,吉林,一般节点,49778128146,1.00E+11
3227,787,济南,网络核心,2549,1461,沈阳,网络核心,49580859891,1.00E+11
2549,1430,沈阳,网络核心,2994,488,洛阳,网络核心,48630063258,1.00E+11
2473,1043,吉林,一般节点,36422,324,天津,网络核心,50594312992,1.00E+11
4360,472,南京,一般节点,1385,1490,广州,网络核心,48195505413,1.00E+11
2549,1570,沈阳,网络核心,3443,186,青岛,网络核心,49786963560,1.00E+11
2050,336,石家庄,网络核心,36036,18,长春,一般节点,50637037957,1.00E+11
1756,1127,北京,网络核心,63,6,通辽,一般节点,51248900603,1.00E+11
4360,468,南京,一般节点,3443,117,青岛,网络核心,49458752996,1.00E+11
1756,1067,北京,网络核心,2701,227,大连,网络核心,49563128774,1.00E+11
4069,1205,宁波,一般节点,36036,52,长春,一般节点,50994646887,1.00E+11
2473,1460,吉林,一般节点,36422,446,天津,网络核心,49869730875,1.00E+11
2549,1461,沈阳,网络核心,36272,105,太原,网络核心,51055382603,1.00E+11
2994,488,洛阳,网络核心,3443,101,青岛,网络核心,50926846214,1.00E+11
2473,946,吉林,一般节点,2701,195,大连,网络核心,52184126133,1.00E+11
1257,178,上海,网络核心,2194,506,唐山,网络核心,52047494416,1.00E+11
1997,41,天津,网络核心,1129,546,上海,网络核心,50318922303,1.00E+11
2549,1070,沈阳,网络核心,1129,514,上海,网络核心,51718018772,1.00E+11
96,141,呼和浩特,一般节点,36036,499,长春,一般节点,47474335913,1.00E+11
3227,344,济南,网络核心,36422,346,天津,网络核心,51789162747,1.00E+11
1257,174,上海,网络核心,2701,619,大连,网络核心,49583576012,1.00E+11
2050,312,石家庄,网络核心,180,192,呼和浩特,一般节点,49036051595,1.00E+11
2549,808,沈阳,网络核心,2194,264,唐山,网络核心,51145097299,1.00E+11
2360,213,太原,网络核心,36422,268,天津,网络核心,0,1.00E+11
2473,803,吉林,一般节点,235,1621,北京,网络核心,49820870504,1.00E+11
3227,724,济南,网络核心,2994,430,洛阳,网络核心,50598736346,1.00E+11
2841,483,郑州,网络核心,2701,47,大连,网络核心,0,1.00E+11
1756,642,北京,网络核心,96,124,呼和浩特,一般节点,51925896437,1.00E+11
1257,576,上海,网络核心,96,127,呼和浩特,一般节点,48889530762,1.00E+11
4069,1195,宁波,一般节点,96,134,呼和浩特,一般节点,50099141709,1.00E+11
5242,763,西安,网络核心,96,135,呼和浩特,一般节点,48176130027,1.00E+11
1997,724,天津,网络核心,96,136,呼和浩特,一般节点,49940892369,1.00E+11
2360,62,太原,网络核心,96,141,呼和浩特,一般节点,50341012499,1.00E+11
4561,623,成都,网络核心,96,152,呼和浩特,一般节点,50444681491,1.00E+11
1756,788,北京,网络核心,96,155,呼和浩特,一般节点,50401270983,1.00E+11
2360,195,太原,网络核心,96,156,呼和浩特,一般节点,48803991992,1.00E+11
474,472,哈尔滨,一般节点,96,157,呼和浩特,一般节点,50784665266,1.00E+11
1997,462,天津,网络核心,96,158,呼和浩特,一般节点,51619388411,1.00E+11
1756,806,北京,网络核心,96,159,呼和浩特,一般节点,51044167389,1.00E+11
1756,594,北京,网络核心,96,336,呼和浩特,一般节点,49182878099,1.00E+11
3227,530,济南,网络核心,96,346,呼和浩特,一般节点,49612302890,1.00E+11
3227,512,济南,网络核心,96,379,呼和浩特,一般节点,48296468234,1.00E+11
2841,438,郑州,网络核心,96,383,呼和浩特,一般节点,49859688909,1.00E+11
3615,179,长沙,一般节点,96,391,呼和浩特,一般节点,51467597716,1.00E+11
3213,587,重庆,网络核心,96,399,呼和浩特,一般节点,50268478582,1.00E+11
3757,122,福州,一般节点,96,407,呼和浩特,一般节点,47597054356,1.00E+11
5058,70,南宁,一般节点,96,460,呼和浩特,一般节点,49703011825,1.00E+11
3643,902,武汉,网络核心,180,10,呼和浩特,一般节点,50075009823,1.00E+11
474,1374,哈尔滨,一般节点,180,18,呼和浩特,一般节点,48043608658,1.00E+11
3227,701,济南,网络核心,180,20,呼和浩特,一般节点,49773856364,1.00E+11
2473,941,吉林,一般节点,180,26,呼和浩特,一般节点,49660872427,1.00E+11
1536,2226,广州,网络核心,180,28,呼和浩特,一般节点,51234596842,1.00E+11
5058,144,南宁,一般节点,180,30,呼和浩特,一般节点,50481413185,1.00E+11
1756,776,北京,网络核心,180,34,呼和浩特,一般节点,50546034060,1.00E+11
1756,802,北京,网络核心,180,36,呼和浩特,一般节点,49910237936,1.00E+11
1997,464,天津,网络核心,180,38,呼和浩特,一般节点,49474366257,1.00E+11
474,672,哈尔滨,一般节点,180,42,呼和浩特,一般节点,51263599555,1.00E+11
96,124,呼和浩特,一般节点,180,50,呼和浩特,一般节点,51101128426,1.00E+11
1997,85,天津,网络核心,180,52,呼和浩特,一般节点,48607856103,1.00E+11
2473,762,吉林,一般节点,180,84,呼和浩特,一般节点,49702910101,1.00E+11
2549,839,沈阳,网络核心,180,90,呼和浩特,一般节点,50188544960,1.00E+11
96,134,呼和浩特,一般节点,180,98,呼和浩特,一般节点,51993612239,1.00E+11
1997,122,天津,网络核心,180,188,呼和浩特,一般节点,48726032367,1.00E+11
1756,245,北京,网络核心,180,192,呼和浩特,一般节点,49138545353,1.00E+11
2549,835,沈阳,网络核心,180,200,呼和浩特,一般节点,50172230183,1.00E+11
96,152,呼和浩特,一般节点,180,202,呼和浩特,一般节点,51162997127,1.00E+11
96,391,呼和浩特,一般节点,180,205,呼和浩特,一般节点,50103206178,1.00E+11
1756,1018,北京,网络核心,180,210,呼和浩特,一般节点,51137124987,1.00E+11
1997,213,天津,网络核心,180,214,呼和浩特,一般节点,52078865540,1.00E+11
591,23,绥化,一般节点,180,218,呼和浩特,一般节点,50522034278,1.00E+11
235,106,北京,网络核心,180,226,呼和浩特,一般节点,50759563069,1.00E+11
180,252,呼和浩特,一般节点,180,252,呼和浩特,一般节点,47786098667,1.00E+11
235,100,北京,网络核心,180,254,呼和浩特,一般节点,50350683126,1.00E+11
36036,54,长春,一般节点,180,256,呼和浩特,一般节点,51915256521,1.00E+11
36422,258,天津,网络核心,180,260,呼和浩特,一般节点,49559776412,1.00E+11
36422,394,天津,网络核心,180,264,呼和浩特,一般节点,48493731934,1.00E+11
235,112,北京,网络核心,180,272,呼和浩特,一般节点,49027826556,1.00E+11
180,264,呼和浩特,一般节点,180,276,呼和浩特,一般节点,49965760241,1.00E+11
2701,181,大连,网络核心,180,485,呼和浩特,一般节点,50039513597,1.00E+11
180,20,呼和浩特,一般节点,474,359,哈尔滨,一般节点,50601340670,1.00E+11
235,1506,北京,网络核心,474,360,哈尔滨,一般节点,49290195555,1.00E+11
2701,71,大连,网络核心,474,416,哈尔滨,一般节点,0,1.00E+11
36422,124,天津,网络核心,474,417,哈尔滨,一般节点,49092335028,1.00E+11
235,1649,北京,网络核心,474,421,哈尔滨,一般节点,51232553310,1.00E+11
36422,230,天津,网络核心,474,422,哈尔滨,一般节点,0,1.00E+11
180,52,呼和浩特,一般节点,474,460,哈尔滨,一般节点,49553070694,1.00E+11
1257,560,上海,网络核心,474,467,哈尔滨,一般节点,47763995565,1.00E+11
2549,852,沈阳,网络核心,474,472,哈尔滨,一般节点,48684727545,1.00E+11
3227,781,济南,网络核心,474,473,哈尔滨,一般节点,49972159538,1.00E+11
235,112,北京,网络核心,474,474,哈尔滨,一般节点,49960187196,1.00E+11
180,264,呼和浩特,一般节点,474,475,哈尔滨,一般节点,49012460413,1.00E+11
2701,181,大连,网络核心,474,614,哈尔滨,一般节点,50283172540,1.00E+11
180,20,呼和浩特,一般节点,474,670,哈尔滨,一般节点,50581993828,1.00E+11
235,1506,北京,网络核心,474,671,哈尔滨,一般节点,48611381670,1.00E+11
2701,71,大连,网络核心,474,672,哈尔滨,一般节点,51247901013,1.00E+11
36422,124,天津,网络核心,474,673,哈尔滨,一般节点,50307867347,1.00E+11
235,1649,北京,网络核心,474,677,哈尔滨,一般节点,50324861235,1.00E+11
36422,230,天津,网络核心,474,678,哈尔滨,一般节点,50085511578,1.00E+11
180,52,呼和浩特,一般节点,474,682,哈尔滨,一般节点,50713290427,1.00E+11
1257,560,上海,网络核心,474,683,哈尔滨,一般节点,50224792189,1.00E+11
2549,852,沈阳,网络核心,474,1227,哈尔滨,一般节点,50416100478,1.00E+11
3227,781,济南,网络核心,474,1228,哈尔滨,一般节点,49745178686,1.00E+11
2360,236,太原,网络核心,474,1238,哈尔滨,一般节点,49705378223,1.00E+11
3227,468,济南,网络核心,474,1246,哈尔滨,一般节点,50933713537,1.00E+11
2473,769,吉林,一般节点,474,1259,哈尔滨,一般节点,49274991435,1.00E+11
2050,505,石家庄,网络核心,474,1269,哈尔滨,一般节点,50295856433,1.00E+11
1997,250,天津,网络核心,474,1272,哈尔滨,一般节点,49521483342,1.00E+11
2841,237,郑州,网络核心,474,1291,哈尔滨,一般节点,50699707603,1.00E+11
47,243,通辽,一般节点,474,1311,哈尔滨,一般节点,49029906488,1.00E+11
1756,1027,北京,网络核心,474,1374,哈尔滨,一般节点,50320262055,1.00E+11
47,252,通辽,一般节点,474,1389,哈尔滨,一般节点,51228405663,1.00E+11
2549,836,沈阳,网络核心,474,1399,哈尔滨,一般节点,50290720977,1.00E+11
2360,215,太原,网络核心,474,1409,哈尔滨,一般节点,49759684322,1.00E+11
474,422,哈尔滨,一般节点,474,1410,哈尔滨,一般节点,49998657939,1.00E+11
47,314,通辽,一般节点,474,1470,哈尔滨,一般节点,50910415109,1.00E+11
235,100,北京,网络核心,474,1473,哈尔滨,一般节点,50202557348,1.00E+11
36036,54,长春,一般节点,591,11,绥化,一般节点,49794381448,1.00E+11
36422,258,天津,网络核心,591,13,绥化,一般节点,48793070773,1.00E+11
36422,394,天津,网络核心,591,15,绥化,一般节点,49828683809,1.00E+11
235,112,北京,网络核心,591,17,绥化,一般节点,50206323589,1.00E+11
180,264,呼和浩特,一般节点,591,19,绥化,一般节点,50578150343,1.00E+11
2701,181,大连,网络核心,591,23,绥化,一般节点,49211625536,1.00E+11
180,20,呼和浩特,一般节点,591,27,绥化,一般节点,49701796126,1.00E+11
235,1506,北京,网络核心,591,29,绥化,一般节点,51086849023,1.00E+11
2701,71,大连,网络核心,591,56,绥化,一般节点,50588026210,1.00E+11
36422,124,天津,网络核心,591,60,绥化,一般节点,49468782977,1.00E+11
235,1649,北京,网络核心,591,64,绥化,一般节点,49425712730,1.00E+11
36422,230,天津,网络核心,591,96,绥化,一般节点,51845125800,1.00E+11
2050,505,石家庄,网络核心,591,98,绥化,一般节点,49282373287,1.00E+11
1997,250,天津,网络核心,591,100,绥化,一般节点,49932221912,1.00E+11
2841,237,郑州,网络核心,591,502,绥化,一般节点,49935916954,1.00E+11
47,243,通辽,一般节点,591,526,绥化,一般节点,48628217146,1.00E+11
1756,1027,北京,网络核心,591,558,绥化,一般节点,51025901806,1.00E+11
47,252,通辽,一般节点,591,560,绥化,一般节点,51065218921,1.00E+11
2549,836,沈阳,网络核心,591,582,绥化,一般节点,51807875798,1.00E+11
2360,215,太原,网络核心,591,586,绥化,一般节点,49763556312,1.00E+11
474,422,哈尔滨,一般节点,591,638,绥化,一般节点,51214123797,1.00E+11
47,314,通辽,一般节点,591,1028,绥化,一般节点,50080623466,1.00E+11
1536,681,广州,网络核心,591,1080,绥化,一般节点,49042026510,1.00E+11
3227,103,济南,网络核心,591,1082,绥化,一般节点,0,1.00E+11
2050,443,石家庄,网络核心,591,1104,绥化,一般节点,51397310622,1.00E+11
2841,545,郑州,网络核心,591,1106,绥化,一般节点,50138554360,1.00E+11
2360,266,太原,网络核心,591,1112,绥化,一般节点,0,1.00E+11
1756,1029,北京,网络核心,591,1250,绥化,一般节点,50448644548,1.00E+11
1257,138,上海,网络核心,591,1258,绥化,一般节点,51709899655,1.00E+11
1756,1187,北京,网络核心,591,1266,绥化,一般节点,49201518904,1.00E+11
5242,783,西安,网络核心,591,1274,绥化,一般节点,51445726691,1.00E+11
47,417,通辽,一般节点,591,1284,绥化,一般节点,49276967001,1.00E+11
1756,1117,北京,网络核心,591,1286,绥化,一般节点,49001268936,1.00E+11
4069,1196,宁波,一般节点,591,1290,绥化,一般节点,48726638175,1.00E+11
1997,729,天津,网络核心,591,1300,绥化,一般节点,50093280961,1.00E+11
2994,270,洛阳,网络核心,787,51,玉溪,一般节点,49070660005,1.00E+11
1536,26,鄂尔多斯,网络核心,787,52,玉溪,一般节点,51196866204,1.00E+11
63,224,通辽,一般节点,787,54,玉溪,一般节点,49892262893,1.00E+11
36272,133,太原,网络核心,787,60,玉溪,一般节点,49963252954,1.00E+11
1385,133,广州,网络核心,787,61,玉溪,一般节点,48280098632,1.00E+11
235,1661,北京,网络核心,787,63,玉溪,一般节点,50339834207,1.00E+11
3443,503,青岛,网络核心,787,307,玉溪,一般节点,51855337593,1.00E+11
2194,406,唐山,网络核心,787,316,玉溪,一般节点,48533506901,1.00E+11
1385,2778,广州,网络核心,787,317,玉溪,一般节点,49566413891,1.00E+11
36539,1140,杭州,一般节点,787,324,玉溪,一般节点,48801407907,1.00E+11
4515,652,西安,网络核心,787,325,玉溪,一般节点,51459308956,1.00E+11
63,286,通辽,一般节点,787,326,玉溪,一般节点,51447111269,1.00E+11
1536,86,鄂尔多斯,网络核心,787,359,玉溪,一般节点,49151663063,1.00E+11
235,1958,北京,网络核心,787,360,玉溪,一般节点,49223778493,1.00E+11
1129,910,上海,网络核心,787,418,玉溪,一般节点,49125614530,1.00E+11
36422,350,天津,网络核心,1997,38,天津,网络核心,51529521500,1.00E+11
591,586,绥化,一般节点,1997,39,天津,网络核心,49268870810,1.00E+11
2701,300,大连,网络核心,1997,40,天津,网络核心,50070049215,1.00E+11
36272,247,太原,网络核心,1997,41,天津,网络核心,49528277437,1.00E+11
1536,47,鄂尔多斯,网络核心,1997,42,天津,网络核心,50116194219,1.00E+11
2194,450,唐山,网络核心,1997,43,天津,网络核心,51013667745,1.00E+11
2701,135,大连,网络核心,1997,44,天津,网络核心,49311218380,1.00E+11
3443,650,青岛,网络核心,1997,84,天津,网络核心,48739304525,1.00E+11
36036,20,长春,一般节点,1997,85,天津,网络核心,48987594976,1.00E+11
63,12,通辽,一般节点,1997,86,天津,网络核心,49823274555,1.00E+11
235,1663,北京,网络核心,1997,87,天津,网络核心,50296799475,1.00E+11
1129,171,上海,网络核心,1997,88,天津,网络核心,50107753914,1.00E+11
2994,486,洛阳,网络核心,1997,89,天津,网络核心,49567784427,1.00E+11
63,70,通辽,一般节点,1997,90,天津,网络核心,49056576007,1.00E+11
3443,316,青岛,网络核心,1997,91,天津,网络核心,49736799827,1.00E+11
36272,235,太原,网络核心,1997,97,天津,网络核心,50627249294,1.00E+11
36422,102,天津,网络核心,2050,329,石家庄,网络核心,49348749270,1.00E+11
2050,502,石家庄,网络核心,2050,330,石家庄,网络核心,50486871027,1.00E+11
2473,946,吉林,一般节点,2050,331,石家庄,网络核心,50778035219,1.00E+11
1257,178,上海,网络核心,2050,332,石家庄,网络核心,48995360209,1.00E+11
1997,41,天津,网络核心,2050,333,石家庄,网络核心,50174608358,1.00E+11
2549,1070,沈阳,网络核心,2050,334,石家庄,网络核心,48230155292,1.00E+11
96,141,呼和浩特,一般节点,2050,335,石家庄,网络核心,51273380868,1.00E+11
3227,344,济南,网络核心,2050,336,石家庄,网络核心,50734305973,1.00E+11
1257,174,上海,网络核心,2050,349,石家庄,网络核心,50946066012,1.00E+11
2050,312,石家庄,网络核心,2050,350,石家庄,网络核心,49923026206,1.00E+11
2549,808,沈阳,网络核心,2050,351,石家庄,网络核心,51724088888,1.00E+11
2360,213,太原,网络核心,2050,352,石家庄,网络核心,51330851288,1.00E+11
2473,803,吉林,一般节点,47,71,通辽,一般节点,51423663989,1.00E+11
3227,724,济南,网络核心,47,74,通辽,一般节点,49345151806,1.00E+11
2841,483,郑州,网络核心,47,240,通辽,一般节点,49560930113,1.00E+11
2549,919,沈阳,网络核心,47,241,通辽,一般节点,0,1.00E+11
47,242,通辽,一般节点,47,242,通辽,一般节点,49820071586,1.00E+11
2473,799,吉林,一般节点,47,243,通辽,一般节点,50993016382,1.00E+11
3227,195,济南,网络核心,47,249,通辽,一般节点,0,1.00E+11
1997,124,天津,网络核心,47,250,通辽,一般节点,49135197366,1.00E+11
1536,585,广州,网络核心,47,251,通辽,一般节点,50737701676,1.00E+11
1997,84,天津,网络核心,47,252,通辽,一般节点,49169383662,1.00E+11
2841,341,郑州,网络核心,47,258,通辽,一般节点,51149366439,1.00E+11
1997,468,天津,网络核心,47,259,通辽,一般节点,50698593423,1.00E+11
1756,1008,北京,网络核心,47,260,通辽,一般节点,49740948113,1.00E+11
3227,705,济南,网络核心,47,314,通辽,一般节点,51289285797,1.00E+11
3227,787,济南,网络核心,47,417,通辽,一般节点,49885347189,1.00E+11
2549,1430,沈阳,网络核心,47,425,通辽,一般节点,50930583481,1.00E+11
2473,1043,吉林,一般节点,47,427,通辽,一般节点,50311375989,1.00E+11
4360,472,南京,一般节点,1997,251,天津,网络核心,48414179107,1.00E+11
2549,1570,沈阳,网络核心,1997,461,天津,网络核心,50398383094,1.00E+11
2050,336,石家庄,网络核心,1997,462,天津,网络核心,50719307158,1.00E+11
1756,1127,北京,网络核心,1997,463,天津,网络核心,51847605716,1.00E+11
4360,468,南京,一般节点,1997,464,天津,网络核心,49145116989,1.00E+11
1756,1067,北京,网络核心,1997,465,天津,网络核心,49056142852,1.00E+11
4069,1205,宁波,一般节点,1997,466,天津,网络核心,52060473597,1.00E+11
2473,1460,吉林,一般节点,1997,467,天津,网络核心,50151515116,1.00E+11
2549,1461,沈阳,网络核心,1997,468,天津,网络核心,49788040209,1.00E+11
2994,488,洛阳,网络核心,1997,724,天津,网络核心,50096483892,1.00E+11
36422,324,天津,网络核心,1997,726,天津,网络核心,50121696530,1.00E+11
1385,1490,广州,网络核心,1997,727,天津,网络核心,50200042873,1.00E+11
3443,186,青岛,网络核心,1997,728,天津,网络核心,51645462591,1.00E+11
36036,18,长春,一般节点,1997,729,天津,网络核心,47728327758,1.00E+11
63,6,通辽,一般节点,2050,269,石家庄,网络核心,49208374165,1.00E+11
3443,117,青岛,网络核心,2050,270,石家庄,网络核心,48673502036,1.00E+11
2701,227,大连,网络核心,2050,271,石家庄,网络核心,49646156489,1.00E+11
36036,52,长春,一般节点,2050,272,石家庄,网络核心,49916177327,1.00E+11
36422,446,天津,网络核心,2050,273,石家庄,网络核心,51341136505,1.00E+11
36272,105,太原,网络核心,2050,275,石家庄,网络核心,49430901089,1.00E+11
3443,101,青岛,网络核心,2050,276,石家庄,网络核心,49581888085,1.00E+11
2701,195,大连,网络核心,2050,289,石家庄,网络核心,49463780431,1.00E+11
2194,506,唐山,网络核心,2050,290,石家庄,网络核心,50244527265,1.00E+11
1129,546,上海,网络核心,2050,291,石家庄,网络核心,49658735821,1.00E+11
1129,514,上海,网络核心,2050,292,石家庄,网络核心,50052679808,1.00E+11
36036,499,长春,一般节点,2050,293,石家庄,网络核心,50524728588,1.00E+11
36422,346,天津,网络核心,2050,294,石家庄,网络核心,49758140615,1.00E+11
2701,619,大连,网络核心,2050,295,石家庄,网络核心,49103709149,1.00E+11
180,192,呼和浩特,一般节点,47,249,通辽,一般节点,50233070000,1.00E+11
2194,264,唐山,网络核心,47,250,通辽,一般节点,48107205242,1.00E+11
36422,268,天津,网络核心,47,251,通辽,一般节点,49964244336,1.00E+11
235,1621,北京,网络核心,47,252,通辽,一般节点,51165072363,1.00E+11
2994,430,洛阳,网络核心,47,258,通辽,一般节点,49054924525,1.00E+11
2701,47,大连,网络核心,47,259,通辽,一般节点,51351550689,1.00E+11
36036,939,长春,一般节点,47,260,通辽,一般节点,50593921106,1.00E+11
2701,93,大连,网络核心,47,314,通辽,一般节点,50097418417,1.00E+11
235,1749,北京,网络核心,47,417,通辽,一般节点,50919056292,1.00E+11
4448,127,无锡,一般节点,47,425,通辽,一般节点,50961073987,1.00E+11
235,1950,北京,网络核心,47,427,通辽,一般节点,49874480198,1.00E+11
1129,203,上海,网络核心,63,6,通辽,一般节点,50490910227,1.00E+11
3443,1104,青岛,网络核心,63,10,通辽,一般节点,49511011822,1.00E+11
36539,1146,杭州,一般节点,63,12,通辽,一般节点,49520418698,1.00E+11
2194,180,唐山,网络核心,63,54,通辽,一般节点,50082229187,1.00E+11
3443,1022,青岛,网络核心,63,58,通辽,一般节点,50862226078,1.00E+11
4561,1033,成都,网络核心,63,60,通辽,一般节点,0,1.00E+11
3213,246,重庆,网络核心,63,62,通辽,一般节点,49998266709,1.00E+11
4953,725,贵阳,一般节点,63,66,通辽,一般节点,50167347028,1.00E+11
4561,1025,成都,网络核心,63,70,通辽,一般节点,0,1.00E+11
3213,562,重庆,网络核心,63,74,通辽,一般节点,49781139287,1.00E+11
1536,1882,广州,网络核心,63,224,通辽,一般节点,48655031586,1.00E+11
1756,1008,北京,网络核心,63,228,通辽,一般节点,51585073285,1.00E+11
3227,705,济南,网络核心,63,230,通辽,一般节点,49923281092,1.00E+11
3227,787,济南,网络核心,63,232,通辽,一般节点,51243121390,1.00E+11
2549,1430,沈阳,网络核心,63,278,通辽,一般节点,49523035880,1.00E+11
2473,1043,吉林,一般节点,63,282,通辽,一般节点,49176857434,1.00E+11
4360,472,南京,一般节点,63,286,通辽,一般节点,49837582425,1.00E+11
2549,1570,沈阳,网络核心,96,99,呼和浩特,一般节点,50925320010,1.00E+11
2050,336,石家庄,网络核心,96,102,呼和浩特,一般节点,49981185806,1.00E+11
1756,1127,北京,网络核心,96,105,呼和浩特,一般节点,49796529405,1.00E+11
4360,468,南京,一般节点,96,108,呼和浩特,一般节点,51700762978,1.00E+11
1756,1067,北京,网络核心,96,111,呼和浩特,一般节点,49351385525,1.00E+11
4069,1205,宁波,一般节点,96,114,呼和浩特,一般节点,49413180407,1.00E+11
2473,1460,吉林,一般节点,96,117,呼和浩特,一般节点,50920098518,1.00E+11
2549,1461,沈阳,网络核心,36422,350,天津,网络核心,48054661279,1.00E+11
2994,488,洛阳,网络核心,591,586,绥化,一般节点,49727446124,1.00E+11
36422,324,天津,网络核心,2701,300,大连,网络核心,48716426589,1.00E+11
1385,1490,广州,网络核心,36272,247,太原,网络核心,49527733502,1.00E+11
3443,186,青岛,网络核心,1536,47,鄂尔多斯,网络核心,50308312199,1.00E+11
36036,18,长春,一般节点,2194,450,唐山,网络核心,49826827167,1.00E+11
63,6,通辽,一般节点,2701,135,大连,网络核心,50680536460,1.00E+11
3443,117,青岛,网络核心,3443,650,青岛,网络核心,51075134516,1.00E+11
2701,227,大连,网络核心,36036,20,长春,一般节点,51033589542,1.00E+11
36036,52,长春,一般节点,63,12,通辽,一般节点,50822505842,1.00E+11
36422,446,天津,网络核心,235,1663,北京,网络核心,51286621138,1.00E+11
36272,105,太原,网络核心,1129,171,上海,网络核心,50177831945,1.00E+11
3443,101,青岛,网络核心,2994,486,洛阳,网络核心,50112173184,1.00E+11
2701,195,大连,网络核心,63,70,通辽,一般节点,49206190548,1.00E+11
2194,506,唐山,网络核心,3443,316,青岛,网络核心,50732764201,1.00E+11
1129,546,上海,网络核心,36272,235,太原,网络核心,50883750219,1.00E+11
1129,514,上海,网络核心,36422,102,天津,网络核心,48125883089,1.00E+11
36036,499,长春,一般节点,2050,502,石家庄,网络核心,49116324777,1.00E+11
36422,346,天津,网络核心,2473,946,吉林,一般节点,49573348299,1.00E+11
2701,619,大连,网络核心,1257,178,上海,网络核心,49282968224,1.00E+11
180,192,呼和浩特,一般节点,1997,41,天津,网络核心,49775283536,1.00E+11
2194,264,唐山,网络核心,2549,1070,沈阳,网络核心,48727414341,1.00E+11
36422,268,天津,网络核心,96,141,呼和浩特,一般节点,50417711568,1.00E+11
235,1621,北京,网络核心,3227,344,济南,网络核心,49582082016,1.00E+11
2994,430,洛阳,网络核心,1257,174,上海,网络核心,48127538917,1.00E+11
2701,47,大连,网络核心,2050,312,石家庄,网络核心,49413171495,1.00E+11
1756,585,北京,网络核心,2549,808,沈阳,网络核心,0,1.00E+11
1756,776,北京,网络核心,2360,213,太原,网络核心,47905262915,1.00E+11
1756,802,北京,网络核心,2473,803,吉林,一般节点,49720877411,1.00E+11
1997,464,天津,网络核心,3227,724,济南,网络核心,49103295979,1.00E+11
474,672,哈尔滨,一般节点,1756,585,北京,网络核心,48132652830,1.00E+11
96,124,呼和浩特,一般节点,1756,776,北京,网络核心,0,1.00E+11
1997,85,天津,网络核心,1756,802,北京,网络核心,49058598220,1.00E+11
2473,762,吉林,一般节点,1997,464,天津,网络核心,47991126091,1.00E+11
2549,839,沈阳,网络核心,474,672,哈尔滨,一般节点,49222802967,1.00E+11
96,134,呼和浩特,一般节点,96,124,呼和浩特,一般节点,49523879533,1.00E+11
1997,122,天津,网络核心,1997,85,天津,网络核心,48608837194,1.00E+11
1756,245,北京,网络核心,2473,762,吉林,一般节点,50924234809,1.00E+11
2549,835,沈阳,网络核心,2549,839,沈阳,网络核心,48835692835,1.00E+11
96,152,呼和浩特,一般节点,96,134,呼和浩特,一般节点,0,1.00E+11
96,391,呼和浩特,一般节点,1997,122,天津,网络核心,49100896137,1.00E+11
1756,1018,北京,网络核心,1756,245,北京,网络核心,49612444029,1.00E+11
1997,213,天津,网络核心,2549,835,沈阳,网络核心,0,1.00E+11
591,23,绥化,一般节点,96,152,呼和浩特,一般节点,51357214855,1.00E+11
235,106,北京,网络核心,96,391,呼和浩特,一般节点,50870631895,1.00E+11
180,252,呼和浩特,一般节点,1756,1018,北京,网络核心,51084158075,1.00E+11
235,100,北京,网络核心,1997,213,天津,网络核心,49359983362,1.00E+11
36036,54,长春,一般节点,591,23,绥化,一般节点,50638071722,1.00E+11
36422,258,天津,网络核心,235,106,北京,网络核心,50354103643,1.00E+11
36422,394,天津,网络核心,180,252,呼和浩特,一般节点,49479197408,1.00E+11
235,112,北京,网络核心,235,100,北京,网络核心,48980797291,1.00E+11
180,264,呼和浩特,一般节点,36036,54,长春,一般节点,49124032697,1.00E+11
2701,181,大连,网络核心,36422,258,天津,网络核心,48436729293,1.00E+11
180,20,呼和浩特,一般节点,36422,394,天津,网络核心,50353235399,1.00E+11
